time,epoch,batch,loss,batch_time,
2020/05/20 02:23:18,0,179,198.323135,1.941840,
2020/05/20 02:23:20,0,180,202.783676,1.929338,
2020/05/20 02:23:22,0,181,208.243622,1.858825,
2020/05/20 02:23:23,0,182,199.986420,1.843323,
2020/05/20 02:23:25,0,183,208.693375,1.938339,
2020/05/20 02:23:27,0,184,197.534943,1.869327,
2020/05/20 02:23:29,0,185,215.094986,1.851324,
2020/05/20 02:23:31,0,186,196.271469,1.916335,
2020/05/20 02:23:33,0,187,195.304962,1.929338,
2020/05/20 02:23:35,0,188,190.429962,1.877829,
2020/05/20 02:23:37,0,189,196.764923,1.850824,
2020/05/20 02:23:39,0,190,194.095123,1.957343,
2020/05/20 02:23:41,0,191,196.531662,1.853324,
2020/05/20 02:23:42,0,192,196.082703,1.866827,
2020/05/20 02:23:44,0,193,189.733597,1.843823,
2020/05/20 02:23:46,0,194,198.730560,1.831821,
2020/05/20 02:23:48,0,195,206.777969,1.895833,
2020/05/20 02:23:50,0,196,205.345428,1.874328,
2020/05/20 02:23:52,0,197,189.737457,1.897333,
2020/05/20 02:23:54,0,198,189.708328,1.848824,
2020/05/20 02:23:55,0,199,190.117615,1.845323,
2020/05/20 02:23:57,0,200,192.089523,1.866327,
2020/05/20 02:23:59,0,201,195.167831,1.912836,
2020/05/20 02:24:01,0,202,185.197113,1.827320,
2020/05/20 02:24:03,0,203,193.791519,1.859326,
2020/05/20 02:24:05,0,204,189.411148,1.941840,
2020/05/20 02:24:07,0,205,196.322998,1.918336,
2020/05/20 02:24:09,0,206,182.777298,1.917835,
2020/05/20 02:24:11,0,207,182.643829,1.943840,
2020/05/20 02:24:13,0,208,196.038666,1.875328,
2020/05/20 02:24:14,0,209,186.772659,1.864827,
2020/05/20 02:24:16,0,210,199.234924,1.841823,
2020/05/20 02:24:18,0,211,194.329865,1.959843,
2020/05/20 02:24:20,0,212,181.306107,1.884830,
2020/05/20 02:24:22,0,213,184.952606,1.907834,
2020/05/20 02:24:24,0,214,184.003479,1.959343,
2020/05/20 02:24:26,0,215,181.017853,1.883330,
2020/05/20 02:24:28,0,216,185.970703,1.832821,
2020/05/20 02:24:30,0,217,173.568878,1.940340,
2020/05/20 02:24:31,0,218,181.063461,1.861826,
2020/05/20 02:24:33,0,219,184.050919,1.835821,
2020/05/20 02:24:35,0,220,172.836441,1.881330,
2020/05/20 02:24:37,0,221,180.101334,1.845323,
2020/05/20 02:24:39,0,222,184.957077,1.868827,
2020/05/20 02:24:41,0,223,189.864197,1.845322,
2020/05/20 02:24:43,0,224,192.002167,1.848324,
2020/05/20 02:24:44,0,225,174.540756,1.877328,
2020/05/20 02:24:46,0,226,172.451401,1.901333,
2020/05/20 02:24:48,0,227,178.982178,1.831821,
2020/05/20 02:24:50,0,228,174.478241,1.862326,
2020/05/20 02:24:52,0,229,176.550308,1.841823,
2020/05/20 02:24:54,0,230,176.573563,1.836822,
2020/05/20 02:24:56,0,231,181.187439,1.828820,
2020/05/20 02:24:57,0,232,189.438171,1.824319,
2020/05/20 02:24:59,0,233,170.569443,1.841822,
2020/05/20 02:25:01,0,234,179.501343,1.843823,
2020/05/20 02:25:03,0,235,179.931747,1.836322,
2020/05/20 02:25:05,0,236,180.924408,1.839323,
2020/05/20 02:25:07,0,237,177.709824,1.855325,
2020/05/20 02:25:08,0,238,169.648193,1.864827,
2020/05/20 02:25:10,0,239,173.297989,1.909835,
2020/05/20 02:25:12,0,240,171.122437,1.871828,
2020/05/20 02:25:14,0,241,169.025757,1.865826,
2020/05/20 02:25:16,0,242,176.747086,1.853825,
2020/05/20 02:25:18,0,243,174.502518,1.864826,
2020/05/20 02:25:20,0,244,172.498322,1.847324,
2020/05/20 02:25:22,0,245,173.499084,1.863326,
2020/05/20 02:25:23,0,246,176.354507,1.907334,
2020/05/20 02:25:25,0,247,178.580139,1.878330,
2020/05/20 02:25:27,0,248,177.784683,1.935339,
2020/05/20 02:25:29,0,249,172.756226,1.915835,
2020/05/20 02:25:31,0,250,177.196243,1.846823,
2020/05/20 02:25:33,0,251,178.079224,1.871328,
2020/05/20 02:25:35,0,252,166.149597,1.905334,
2020/05/20 02:25:37,0,253,175.775177,1.832821,
2020/05/20 02:25:39,0,254,178.693207,1.835322,
2020/05/20 02:25:40,0,255,185.038788,1.853325,
2020/05/20 02:25:42,0,256,167.371490,1.832821,
2020/05/20 02:25:44,0,257,169.701935,1.828820,
2020/05/20 02:25:46,0,258,177.919678,1.797815,
2020/05/20 02:25:48,0,259,175.838409,1.827320,
2020/05/20 02:25:49,0,260,174.012604,1.810317,
2020/05/20 02:25:51,0,261,168.946350,1.825320,
2020/05/20 02:25:53,0,262,175.564713,1.817818,
2020/05/20 02:25:55,0,263,169.895187,1.809317,
2020/05/20 02:25:57,0,264,174.727631,1.828820,
2020/05/20 02:25:59,0,265,174.047440,1.807817,
2020/05/20 02:26:00,0,266,167.709259,1.808816,
2020/05/20 02:26:02,0,267,166.228317,1.816319,
2020/05/20 02:26:04,0,268,168.095154,1.807817,
2020/05/20 02:26:06,0,269,170.336639,1.820819,
2020/05/20 02:26:08,0,270,171.444016,1.825320,
2020/05/20 02:26:09,0,271,167.330917,1.808316,
2020/05/20 02:26:11,0,272,169.452774,1.824319,
2020/05/20 02:26:13,0,273,166.029495,1.835321,
2020/05/20 02:26:15,0,274,169.955994,1.838322,
2020/05/20 02:26:17,0,275,166.860321,1.810317,
2020/05/20 02:26:19,0,276,164.562912,1.802816,
2020/05/20 02:26:20,0,277,169.183197,1.829820,
2020/05/20 02:26:22,0,278,174.811981,1.818319,
2020/05/20 02:26:24,0,279,165.602341,1.842322,
2020/05/20 02:26:26,0,280,179.208054,1.805816,
2020/05/20 02:26:28,0,281,173.447174,1.799315,
2020/05/20 02:26:29,0,282,170.837982,1.813818,
2020/05/20 02:26:31,0,283,168.327301,1.808317,
2020/05/20 02:26:33,0,284,166.261017,1.891331,
2020/05/20 02:26:35,0,285,174.750336,1.819318,
2020/05/20 02:26:37,0,286,164.287949,1.847824,
2020/05/20 02:26:39,0,287,167.782089,1.822819,
2020/05/20 02:26:41,0,288,171.385757,1.823820,
2020/05/20 02:26:42,0,289,168.664658,1.800315,
2020/05/20 02:26:44,0,290,164.789337,1.815818,
2020/05/20 02:26:46,0,291,169.425781,1.805316,
2020/05/20 02:26:48,0,292,168.150391,1.831321,
2020/05/20 02:26:50,0,293,167.531158,1.817818,
2020/05/20 02:26:51,0,294,161.992050,1.802315,
2020/05/20 02:26:53,0,295,169.562927,1.796814,
2020/05/20 02:26:55,0,296,176.683380,1.807316,
2020/05/20 02:26:57,0,297,165.136856,1.814818,
2020/05/20 02:26:59,0,298,172.043335,1.820318,
2020/05/20 02:27:00,0,299,165.851654,1.798815,
2020/05/20 02:27:02,0,300,160.301956,1.817318,
2020/05/20 02:27:04,0,301,169.244034,1.797815,
2020/05/20 02:27:06,0,302,165.663208,1.838322,
2020/05/20 02:27:08,0,303,166.423889,1.798815,
2020/05/20 02:27:09,0,304,167.967270,1.796314,
2020/05/20 02:27:11,0,305,165.989761,1.809317,
2020/05/20 02:27:13,0,306,163.393616,1.927838,
2020/05/20 02:27:15,0,307,160.950089,1.931838,
2020/05/20 02:27:17,0,308,165.015106,1.987349,
2020/05/20 02:27:19,0,309,163.521194,1.953342,
2020/05/20 02:27:21,0,310,170.128204,1.890831,
2020/05/20 02:27:23,0,311,166.316193,1.874828,
2020/05/20 02:27:25,0,312,160.078033,1.804316,
2020/05/20 02:27:27,0,313,161.607590,1.882329,
2020/05/20 02:27:28,0,314,162.585876,1.916337,
2020/05/20 02:27:30,0,315,155.482376,1.904833,
2020/05/20 02:27:32,0,316,157.163467,1.846323,
2020/05/20 02:27:34,0,317,161.706619,1.889331,
2020/05/20 02:27:36,0,318,156.805252,1.865827,
2020/05/20 02:27:38,0,319,163.340866,1.825819,
2020/05/20 02:27:40,0,320,161.485855,1.882829,
2020/05/20 02:27:42,0,321,163.176559,1.896332,
2020/05/20 02:27:44,0,322,157.413666,1.909835,
2020/05/20 02:27:45,0,323,160.175659,1.827820,
2020/05/20 02:27:47,0,324,159.860260,1.860325,
2020/05/20 02:27:49,0,325,158.733765,1.840322,
2020/05/20 02:27:51,0,326,156.914948,1.842823,
2020/05/20 02:27:53,0,327,161.726151,1.836822,
2020/05/20 02:27:55,0,328,160.117554,1.819318,
2020/05/20 02:27:56,0,329,163.985352,1.849824,
2020/05/20 02:27:58,0,330,157.149094,1.838322,
2020/05/20 02:28:00,0,331,156.670547,1.819318,
2020/05/20 02:28:02,0,332,162.600998,1.804316,
2020/05/20 02:28:04,0,333,162.695862,1.809317,
2020/05/20 02:28:05,0,334,160.323395,1.821319,
2020/05/20 02:28:07,0,335,158.685944,1.813818,
2020/05/20 02:28:09,0,336,157.827042,1.808316,
2020/05/20 02:28:11,0,337,161.365967,1.807317,
2020/05/20 02:28:13,0,338,165.445374,1.809817,
2020/05/20 02:28:15,0,339,156.287720,1.816319,
2020/05/20 02:28:16,0,340,164.649887,1.801815,
2020/05/20 02:28:18,0,341,161.278564,1.814318,
2020/05/20 02:28:20,0,342,158.010620,1.820318,
2020/05/20 02:28:22,0,343,162.188370,1.804316,
2020/05/20 02:28:24,0,344,160.762863,1.832821,
2020/05/20 02:28:25,0,345,161.849762,1.810317,
2020/05/20 02:28:27,0,346,151.702850,1.812317,
2020/05/20 02:28:29,0,347,158.413910,1.827820,
2020/05/20 02:28:31,0,348,155.790253,1.803817,
2020/05/20 02:28:33,0,349,154.723267,1.820819,
2020/05/20 02:28:35,0,350,151.948181,1.844323,
2020/05/20 02:28:36,0,351,160.262344,1.806816,
2020/05/20 02:28:38,0,352,162.979950,1.816318,
2020/05/20 02:28:40,0,353,156.227783,1.801316,
2020/05/20 02:28:42,0,354,152.329163,1.833821,
2020/05/20 02:28:44,0,355,154.123825,2.003350,
2020/05/20 02:28:46,0,356,154.028580,1.950341,
2020/05/20 02:28:48,0,357,158.129227,1.925337,
2020/05/20 02:28:50,0,358,153.584427,1.932338,
2020/05/20 02:28:51,0,359,152.492661,1.808817,
2020/05/20 02:28:53,0,360,153.155243,1.819319,
2020/05/20 02:28:55,0,361,152.054993,1.809817,
2020/05/20 02:28:57,0,362,153.919373,1.819319,
2020/05/20 02:28:59,0,363,155.389999,1.812817,
2020/05/20 02:29:01,0,364,149.742096,1.826820,
2020/05/20 02:29:02,0,365,154.300644,1.825819,
2020/05/20 02:29:04,0,366,155.556824,1.943840,
2020/05/20 02:29:06,0,367,151.834000,1.828320,
2020/05/20 02:29:08,0,368,152.607224,1.827820,
2020/05/20 02:29:10,0,369,152.625000,1.820819,
2020/05/20 02:29:12,0,370,156.069916,1.890331,
2020/05/20 02:29:14,0,371,154.029922,1.816318,
2020/05/20 02:29:15,0,372,155.796524,1.830321,
2020/05/20 02:29:17,0,373,151.225037,1.870828,
2020/05/20 02:29:19,0,374,158.457657,1.811817,
2020/05/20 02:29:21,0,375,148.595535,1.854325,
2020/05/20 02:29:23,0,376,146.711594,1.822319,
2020/05/20 02:29:25,0,377,148.684647,1.875829,
2020/05/20 02:29:26,0,378,149.053986,1.850324,
2020/05/20 02:29:28,0,379,150.239685,1.868327,
2020/05/20 02:29:30,0,380,150.123703,1.829820,
2020/05/20 02:29:32,0,381,153.146591,1.832321,
2020/05/20 02:29:34,0,382,152.266342,1.836321,
2020/05/20 02:29:36,0,383,153.901627,1.832321,
2020/05/20 02:29:38,0,384,148.715866,1.826319,
2020/05/20 02:29:39,0,385,152.704773,1.838322,
2020/05/20 02:29:41,0,386,150.012070,1.832320,
2020/05/20 02:29:43,0,387,146.242554,1.826320,
2020/05/20 02:29:45,0,388,153.706009,1.835321,
2020/05/20 02:29:47,0,389,146.113098,1.830821,
2020/05/20 02:29:49,0,390,146.170837,1.833321,
2020/05/20 02:29:50,0,391,150.287918,1.849324,
2020/05/20 02:29:52,0,392,148.748779,1.825819,
2020/05/20 02:29:54,0,393,152.257614,1.867827,
2020/05/20 02:29:56,0,394,147.391464,1.821819,
2020/05/20 02:29:58,0,395,153.131699,1.801816,
2020/05/20 02:29:59,0,396,153.019638,1.809317,
2020/05/20 02:30:01,0,397,148.410583,1.867327,
2020/05/20 02:30:03,0,398,148.353668,1.863326,
2020/05/20 02:30:05,0,399,147.502853,1.831821,
2020/05/20 02:30:07,0,400,148.707642,1.797313,
2020/05/20 02:30:09,0,401,143.187988,1.809317,
2020/05/20 02:30:10,0,402,150.922195,1.808317,
2020/05/20 02:30:12,0,403,148.534088,1.822819,
2020/05/20 02:30:14,0,404,143.406082,1.824319,
2020/05/20 02:30:16,0,405,150.401428,1.818319,
2020/05/20 02:30:18,0,406,150.594330,1.801816,
2020/05/20 02:30:20,0,407,146.556061,1.805316,
2020/05/20 02:30:21,0,408,148.341782,1.810817,
2020/05/20 02:30:23,0,409,143.408478,1.827820,
2020/05/20 02:30:25,0,410,142.683014,1.812817,
2020/05/20 02:30:27,0,411,145.833252,1.810817,
2020/05/20 02:30:29,0,412,147.520920,1.816318,
2020/05/20 02:30:30,0,413,142.771957,1.801816,
2020/05/20 02:30:32,0,414,141.764481,1.808317,
2020/05/20 02:30:34,0,415,146.901138,1.806316,
2020/05/20 02:30:36,0,416,143.287674,1.814818,
2020/05/20 02:30:38,0,417,141.648987,1.807317,
2020/05/20 02:30:39,0,418,144.561249,1.810317,
2020/05/20 02:30:41,0,419,146.568222,1.806817,
2020/05/20 02:30:43,0,420,146.525452,1.810317,
2020/05/20 02:30:45,0,421,144.135803,1.807817,
2020/05/20 02:30:47,0,422,141.249420,1.809817,
2020/05/20 02:30:49,0,423,145.416122,1.822319,
2020/05/20 02:30:50,0,424,145.622696,1.812818,
2020/05/20 02:30:52,0,425,140.238266,1.814817,
2020/05/20 02:30:54,0,426,145.014038,1.811317,
2020/05/20 02:30:56,0,427,141.986633,1.830821,
2020/05/20 02:30:58,0,428,142.810074,1.858325,
2020/05/20 02:31:00,0,429,139.931290,1.882329,
2020/05/20 02:31:01,0,430,139.475830,1.828320,
2020/05/20 02:31:03,0,431,143.870926,1.808316,
2020/05/20 02:31:05,0,432,145.134567,1.810317,
2020/05/20 02:31:07,0,433,138.474625,1.802816,
2020/05/20 02:31:09,0,434,140.536942,1.821319,
2020/05/20 02:31:10,0,435,146.538010,1.802816,
2020/05/20 02:31:12,0,436,141.759216,1.806816,
2020/05/20 02:31:14,0,437,146.195328,1.807317,
2020/05/20 02:31:16,0,438,149.164444,1.811317,
2020/05/20 02:31:18,0,439,139.815781,1.804316,
2020/05/20 02:31:19,0,440,139.687897,1.808817,
2020/05/20 02:31:21,0,441,139.474060,1.803816,
2020/05/20 02:31:23,0,442,139.048981,1.827820,
2020/05/20 02:31:25,0,443,139.688339,1.800815,
2020/05/20 02:31:27,0,444,142.851746,1.811317,
2020/05/20 02:31:29,0,445,140.542297,1.804816,
2020/05/20 02:31:30,0,446,142.402054,1.799816,
2020/05/20 02:31:32,0,447,139.164932,1.816818,
2020/05/20 02:31:34,0,448,137.658508,1.805816,
2020/05/20 02:31:36,0,449,136.652328,1.801816,
2020/05/20 02:31:38,0,450,137.747620,1.809817,
2020/05/20 02:31:39,0,451,142.501144,1.809817,
2020/05/20 02:31:41,0,452,139.314667,1.911335,
2020/05/20 02:31:43,0,453,137.738358,1.833321,
2020/05/20 02:31:45,0,454,143.736450,1.832322,
2020/05/20 02:31:47,0,455,142.148926,1.817318,
2020/05/20 02:31:49,0,456,139.117767,1.830321,
2020/05/20 02:31:50,0,457,140.292038,1.821819,
2020/05/20 02:31:52,0,458,137.956131,1.810817,
2020/05/20 02:31:54,0,459,141.037170,1.841323,
2020/05/20 02:31:56,0,460,140.744492,1.952342,
2020/05/20 02:31:58,0,461,138.361679,1.845323,
2020/05/20 02:32:00,0,462,134.407806,1.826319,
2020/05/20 02:32:02,0,463,137.879807,1.834821,
2020/05/20 02:32:03,0,464,138.884811,1.876829,
2020/05/20 02:32:05,0,465,134.168472,1.847824,
2020/05/20 02:32:07,0,466,133.108566,1.834321,
2020/05/20 02:32:09,0,467,135.878632,1.845323,
2020/05/20 02:32:11,0,468,138.881943,1.837321,
2020/05/20 02:32:13,0,469,134.658798,1.969845,
2020/05/20 02:32:15,0,470,134.387695,1.910835,
2020/05/20 02:32:17,0,471,133.790497,1.908334,
2020/05/20 02:32:18,0,472,131.802628,1.848324,
2020/05/20 02:32:20,0,473,134.737808,1.920837,
2020/05/20 02:32:22,0,474,133.579666,1.987849,
2020/05/20 02:32:24,0,475,134.416855,1.874328,
2020/05/20 02:32:26,0,476,132.197525,1.879829,
2020/05/20 02:32:28,0,477,139.149246,1.873328,
2020/05/20 02:32:30,0,478,134.079788,1.912335,
2020/05/20 02:32:32,0,479,134.765610,1.859326,
2020/05/20 02:32:34,0,480,132.909424,1.833821,
2020/05/20 02:32:36,0,481,139.324799,1.907834,
2020/05/20 02:32:37,0,482,134.326950,1.904333,
2020/05/20 02:32:39,0,483,133.028946,1.809317,
2020/05/20 02:32:41,0,484,132.853439,1.823820,
2020/05/20 02:32:43,0,485,131.063843,1.825320,
2020/05/20 02:32:45,0,486,133.423843,1.806817,
2020/05/20 02:32:47,0,487,136.660782,1.805816,
2020/05/20 02:32:48,0,488,135.368637,1.818819,
2020/05/20 02:32:50,0,489,135.513168,1.806816,
2020/05/20 02:32:52,0,490,134.287796,1.815818,
2020/05/20 02:32:54,0,491,131.952530,1.907834,
2020/05/20 02:32:56,0,492,131.122543,1.886831,
2020/05/20 02:32:58,0,493,134.959198,1.838822,
2020/05/20 02:32:59,0,494,131.873978,1.818319,
2020/05/20 02:33:01,0,495,134.528183,1.842323,
2020/05/20 02:33:03,0,496,127.787239,1.863326,
